duration,src_bytes,dst_bytes,packet_count,avg_packet_size,flow_rate,num_failed_connections,protocol_tcp,protocol_udp,protocol_icmp,is_malicious
0.2490321767583326,3916,304,46,596.6620964831992,243.77882236195023,3,1,1,0,1
4.1696596628703935,213,372,14,365.1155578332473,52.69838588440822,1,1,0,0,0
0.647483827121882,906,117,23,540.2209014734956,27.329018613352783,1,1,0,0,0
3.874885602265099,1170,1692,44,777.2952557849494,1.8068826007720222,3,0,1,0,1
9.560234643908316,1243,91,44,720.6716801191468,56.78293924373944,2,1,0,0,1
2.526329384607894,696,1715,21,833.911179697829,35.12196082173282,0,1,0,0,0
0.3183374998118489,389,99,14,303.4425571895484,38.11370273734177,0,1,0,0,0
2.150269661060217,25,182,21,425.35908652407954,23.677136263749897,2,1,0,0,0
0.43060074153146394,533,251,37,575.8984818370172,107.33957849179463,4,0,1,0,1
0.883440805389937,351,1052,21,568.4210124607139,123.13709190035624,0,1,1,0,0
3.351471161674825,777,499,12,768.697392405782,165.79206484856468,1,1,0,0,0
1.1162007890449,2963,240,23,345.94900494832643,45.05913701257521,1,1,0,0,0
1.8318537838611029,15140,101,29,908.9434734340291,13.925766315248314,1,1,1,0,0
2.6050926825979173,2004,1201,15,816.4662130633245,10.906750572430091,1,1,0,0,0
10.329851022230255,3591,414,47,744.8985868133997,20.17860289246265,4,1,1,0,1
2.858529991131447,2259,634,19,533.7314760714092,49.83065344382487,0,1,0,0,0
0.014337821246032507,2542,324,22,286.1790411385251,188.86033852742185,2,1,0,0,0
1.0903401803814288,2159,229,23,317.68054658728795,35.84075482499383,1,1,0,0,0
1.2440217630543116,777,830,21,780.6000286857793,65.26141760500629,1,1,1,0,0
0.11419813191143333,722,553,14,563.105280230592,22.557317522901872,0,1,0,0,0
1.559337567795687,1588,1406,16,956.9771408687134,44.40585771048411,1,1,0,0,0
1.8718175847713858,9265,496,17,655.202418912334,157.31800664605717,2,1,0,0,0
3.5257982682726166,2739,84,24,325.5526793529614,1.597459814111784,0,1,0,0,0
5.6880583684033725,7405,931,22,830.5549361907687,90.2152291183146,1,1,0,0,0
0.27427085358442466,226,424,15,549.638131307799,2.357483192194572,0,1,0,0,0
1.5715454281596728,1479,310,47,615.3075215775739,521.5624004139145,4,0,1,0,1
2.1526748343079376,1738,13,29,732.2924089376797,13.247936018335645,0,0,1,0,0
0.8526587012263427,2015,154,42,312.44311819813237,4.996280203857982,2,1,0,0,1
1.5222246012288911,207,481,51,362.6325107485104,146.55477660396681,10,1,1,0,1
5.132057033974751,118,200,38,880.6112122608391,40.532937606294475,5,1,0,0,1
0.371511831477207,84,529,17,312.3605587343346,63.619741022084995,1,1,0,0,0
9.145899083378524,669,774,54,360.7010522068897,54.15256462471022,1,0,1,0,1
3.8894804329514443,18047,393,29,333.2166693331736,32.26554556769952,2,1,0,0,0
0.06850847842078568,1406,142,25,342.3353906558754,62.75546755837188,0,0,1,0,0
1.521331442857501,253,644,25,504.351711180753,42.85174545934301,0,1,0,0,0
3.188619420279339,1629,598,17,488.07756256064306,38.36548186573809,2,0,0,1,0
7.388964734886862,755,305,17,374.9185425238815,0.4524415390742717,2,1,0,0,0
0.6411230331614651,1333,49,19,473.6219607257672,17.647359278852175,2,1,0,0,0
1.1114826485245468,631,102,41,654.9357706674477,83.89716891280527,3,0,1,0,1
4.186284825784974,229,963,19,162.27730752261078,134.09859961449064,2,0,1,0,0
4.797805763270065,575,300,14,503.3108355088549,33.71553379191852,1,1,1,0,0
1.3203864514651222,2567,55,49,548.242084439388,209.16644901665222,9,0,1,0,1
1.165107833012499,1571,325,27,235.47967830845357,10.58439345776813,3,1,1,0,0
2.5404541561967293,4733,418,17,822.1281520866587,56.286547619728964,1,1,0,0,0
3.7331189517454146,302,804,16,620.390886299618,109.19416983164561,0,0,1,0,0
0.36850757758627956,3860,641,22,554.5530353413953,14.814139299542997,0,1,1,0,0
2.1870642068062924,1183,602,22,694.8960877209341,31.418715456787023,0,0,1,0,0
3.2988065822430235,1389,169,18,651.4866300040933,237.23758779344334,1,1,0,0,0
1.5957452216354169,4933,62,17,531.8379936172976,14.80703144258388,0,1,1,1,0
0.35996856177476094,946,200,18,532.186659628512,1.560452491713826,0,1,0,0,0
0.21705187272947657,1507,1790,37,347.72987217519415,26.986309865484465,5,1,0,0,1
0.6612732837232644,2397,74,22,665.7077367945731,12.28812501785569,0,1,0,0,0
3.299174916755003,2427,1057,21,622.9254001370102,90.77946358274343,0,1,0,0,0
0.27479529244084167,2968,75,50,378.9629080679425,226.5136272667957,3,1,0,0,1
0.01650089313036736,5277,93,20,710.2544157006954,39.773086442474245,1,1,1,0,0
0.8976326208595055,2121,440,20,885.7953991169612,169.86443616200688,1,1,0,0,0
0.13147268596986675,664,159,26,333.20015783554936,89.8838550125287,1,1,0,0,0
0.9714885780767357,21307,299,47,947.4509159445909,286.68066201184683,7,1,1,0,1
0.046926991132239054,1090,109,14,832.1730728311943,21.949261397801404,0,1,1,0,0
1.4877016629843496,1784,452,32,795.0561067929101,130.80920020661864,2,1,0,0,0
2.386038707257003,463,1001,20,561.9871295565687,117.16438707747163,1,1,0,0,0
1.1139258453404883,82,77,25,935.2597440401219,7.744851272461911,3,1,0,0,0
0.28905863140717736,448,711,14,539.7947107731994,6.31920086710762,2,1,0,0,0
0.8050106181632404,1232,589,20,716.4933770288535,18.525223904457643,0,1,0,0,0
1.7848840447169185,2158,926,12,485.4887472733128,20.466701058677174,0,0,1,0,0
5.648990291931135,1181,31,15,338.94562384527063,1.03693891067466,0,1,0,0,0
9.801155828601487,2966,1045,24,720.7038395269859,22.91591996684562,2,1,1,0,0
0.5530963476951454,3756,108,16,868.6893603656134,101.51008201339715,2,1,0,1,0
0.021272544129576895,3744,294,19,333.14253112848957,71.87597855021484,0,1,0,0,0
3.551461154029033,1151,237,18,586.2999927136424,20.43270207194448,2,0,1,0,0
5.2240152455904045,1266,126,10,460.8647061257773,83.24811460429518,1,1,1,0,0
1.227206658347693,886,149,20,401.89151882955844,14.689936705074311,0,1,0,0,0
8.85580067454745,402,173,36,516.7387827227229,103.94184301047649,6,1,0,0,1
4.022803824427702,6360,466,24,794.9229179332378,50.11798234473326,1,1,1,0,0
1.881242661463428,258,860,16,883.5633762137504,29.080520771741043,2,1,0,0,0
12.363821562534431,1054,278,46,689.3367683602355,33.00341029817159,5,0,1,1,1
0.04838667808808583,1509,914,17,618.0560141720877,28.74919062574774,2,1,0,0,0
0.6337967383563415,88,454,19,738.7333031829993,196.41314833280126,1,0,1,0,0
1.9478988807396833,2806,1361,49,415.8616724505895,128.5396882261211,3,1,0,0,1
0.25710459681126335,755,89,21,636.8064544964731,27.957963252668538,2,1,1,0,0
4.831808932745346,1506,451,21,494.0293008767047,17.03325708879395,1,0,1,0,0
0.06182432457169752,773,366,16,646.5376385690313,25.42569607728246,1,1,0,1,0
2.232907181915862,182,446,23,256.7274072324285,10.1208021019218,0,1,0,0,0
0.148024510638818,1458,565,19,694.4950002762357,20.683868242700314,2,1,0,0,0
0.8950147367786888,1307,932,18,543.5426946392938,4.718118549759308,1,1,0,0,0
1.082911762814814,3813,450,14,638.7168871557021,19.4396907470488,0,1,0,0,0
0.4003299088816372,2037,679,21,644.4266950139792,17.980128475949112,0,1,1,0,0
1.4721682503650038,153,280,16,875.5707111056768,26.966566718873114,0,1,0,0,0
1.5314003102343208,4323,326,28,536.9656784936313,32.54302479929082,2,1,0,0,0
0.7626493405677528,2998,192,21,285.25283353366484,54.98769718943489,0,1,0,0,0
8.01561678039921,2893,1248,47,807.0849803463464,40.00762529922363,3,1,1,0,1
0.34918876240866875,2066,907,14,769.439190672311,12.563331361523902,2,1,0,0,0
0.42764480443116626,495,1566,25,490.213659540655,115.48101619060547,2,1,0,0,0
2.626482827103459,2188,229,50,809.3853878035216,10.894326447006792,4,1,0,0,1
0.9508401705703671,745,315,18,810.4646241779351,56.430535763979876,2,0,1,0,0
0.46206380667944474,36650,5769,29,362.1499067604892,11.43602024064312,2,1,1,0,0
5.019444986441755,868,1248,18,415.3486271364616,13.442598116064092,1,1,0,0,0
3.521609918378291,305,78,13,351.0909046141117,21.083750089642574,2,1,0,0,0
0.678184099688737,767,859,51,915.8915557591228,41.65099695137583,3,0,1,0,1
2.7673187127653613,6501,560,51,236.82050500003788,277.89886079665933,6,1,1,0,1
0.5296795005546192,582,263,20,399.0356621108807,29.801928442969405,3,1,0,0,0
1.1996000449927882,61,282,14,670.33036275387,42.17831168156261,4,1,0,0,0
0.6468041701849107,6731,150,15,826.0992043065339,65.64042421936614,0,1,0,0,0
1.3935350165637663,1711,215,18,821.4777596814965,0.3691896749146288,0,1,1,0,0
15.3528554199453,637,164,49,674.1080875521313,252.79271686396066,4,1,0,0,1
0.9641884987909447,2723,106,20,728.1115316494357,10.169838333630075,1,1,0,0,0
2.1003776899141418,381,251,21,817.8368674643519,36.68463396320489,2,1,0,0,0
1.8108060029175876,282,145,25,690.1095548259203,24.44528022535393,2,1,0,0,0
2.78827859377611,3622,838,12,555.0615403579661,85.24612655621395,0,1,0,0,0
0.12729720549391468,622,1191,25,647.3648645303324,23.132396652128573,1,0,0,1,0
2.731600994050626,2185,323,24,716.9574246270952,99.19037731702123,0,1,0,0,0
5.847788188697851,1172,263,23,726.2887604155857,20.90591870012078,1,1,1,0,0
1.8504588852372736,3141,769,18,641.9454484734671,57.81683334085628,1,1,0,0,0
0.6781751452013782,1315,335,23,431.09138781838726,12.077905390360746,0,1,0,0,0
2.2317359411574036,98,3494,27,616.971361684745,29.086629782233402,0,1,0,0,0
2.4899284234845105,2615,21,17,728.3924672907535,31.408322100930246,2,1,0,0,0
2.1368469031150177,653,29,22,382.50879481820306,103.13477543355766,1,1,0,0,0
0.31782808323825656,3331,114,16,453.2265695620122,112.809320146211,1,1,1,0,0
21.778134111839922,1322,646,48,686.5356483590309,38.20674918853491,2,1,1,0,1
18.657902720198585,6375,901,42,732.1718465020068,32.875972024811105,5,1,1,0,1
1.1054684056847288,791,228,29,555.2609041882968,28.057395364108906,0,0,1,0,0
1.8010184815942056,97,391,12,553.8662567841446,85.09546849277947,1,1,0,0,0
0.08087033425126958,785,279,22,616.2439668214755,3.710686686284171,2,1,0,0,0
8.954316543736969,2139,658,18,512.7523379287978,164.19578273025047,0,1,1,0,0
3.4157007174460623,765,3550,20,504.32449548373745,82.8816666916988,1,1,0,0,0
2.0239648522548963,658,31,20,242.078767698911,80.40564317487478,0,1,0,0,0
2.863292736523603,6764,4436,19,553.45267528812,39.84411018319442,2,1,0,0,0
0.41658359472010903,961,1234,24,926.8630057514346,22.610632578282797,0,1,0,0,0
0.7353406012647193,4081,275,15,462.6032000551502,242.9712690930414,2,1,0,0,0
0.5657702439041982,1377,667,13,483.2979085830506,92.93583786755372,5,1,0,0,0
5.438771957287031,203,377,58,694.6972472618784,166.0746003261628,2,0,0,1,1
0.5784367050292292,372,656,42,750.5028625372382,19.022846151876116,3,1,1,0,1
4.519242503858087,790,655,20,1046.5249170284264,129.39775239019323,1,0,1,0,0
3.7224585239346313,1666,915,49,508.6072592171966,20.11626379242653,8,0,1,0,1
3.53069484725388,435,129,42,699.1246994247414,11.87061646697862,6,1,1,0,1
0.6636542812830378,210,762,40,392.2036781890813,139.3448418865969,7,1,0,0,1
2.3097560845950706,340,189,20,432.5727117350481,117.50889222415853,0,1,0,0,0
3.3953800559243534,614,281,27,462.5237398514539,3.8773702840610893,0,1,1,0,0
1.986074517936724,397,935,22,583.7328608824178,11.499715149681943,2,1,0,0,0
0.5542034378702302,571,240,15,696.8288196557234,51.680045986253255,1,1,0,1,0
9.234456075360104,10748,545,38,652.5874789444523,175.69635382331003,5,1,1,0,1
0.9446927092928794,1608,558,42,432.31776697974806,261.7572826106666,9,0,1,0,1
10.536373432983137,430,438,46,601.8730257640055,99.12682844274926,3,1,1,0,1
5.215088600436825,1134,102,36,372.13669009703545,35.846220587403366,3,1,1,0,1
0.6832146698181549,7630,671,24,481.89741996395054,27.144931703027524,1,1,0,0,0
4.319946451072176,2497,480,49,366.580631996413,7.1270939751116815,6,1,1,0,1
5.946916594456238,1016,4578,35,547.2213741239284,190.69125855787513,6,1,0,0,1
0.598401648144222,225,125,24,667.3746826105844,52.6272973462598,0,0,1,0,0
3.753413656105823,149,1260,23,1024.471917062831,13.92429671644525,1,1,0,0,0
3.2813464892947968,761,248,41,457.03870291597104,25.383945056996392,7,1,0,0,1
4.457507095682661,1008,283,26,710.3735961571443,104.52699897452915,0,1,0,0,0
10.827921656359171,163,2603,44,650.6648919210453,257.66648429418063,8,1,0,0,1
0.2092715881297884,230,342,17,538.4520280419035,23.076902840459194,2,1,0,0,0
2.0783528938170783,1088,958,28,469.2183407316453,86.00361347252068,0,1,0,0,0
0.7435614028511545,79,457,22,375.1448310218572,273.5565418564541,4,1,0,0,0
2.8052800286676147,144,147,19,628.3747950035215,0.037596820825601215,2,1,0,0,0
4.693597269144062,1074,313,37,466.25569285326105,282.8507353148981,5,1,0,0,1
1.2234989352018892,2242,246,17,588.1790928906514,186.07194799829725,0,0,1,0,0
4.514588460624016,1677,311,15,778.1834584310939,65.34397496883025,0,1,0,0,0
0.11791583765103995,3790,3106,16,287.3842636850389,115.96286466391574,0,0,0,1,0
1.6298055090228516,7597,667,27,885.3792171663795,121.66592776632676,1,1,1,0,0
0.7947293089912353,3360,59,20,458.8231457438856,13.569773295159735,0,1,0,0,0
0.07182093566358444,832,3166,28,718.6812873986188,1.1233376931863546,4,1,0,0,0
2.8009368298107598,14776,605,27,675.6906595578425,41.499435893329796,3,1,0,0,0
4.949666606409155,8656,1073,40,565.3867964872355,86.47302625497723,4,0,0,1,1
13.47412937431729,3547,2239,44,689.9571957594069,105.5735634110157,5,0,1,0,1
1.8239064428359144,433,162,24,861.1100922982366,12.665882063007135,1,1,0,0,0
0.8220639872953607,1863,578,21,609.662488290805,8.662046307625422,0,1,0,0,0
8.42891409411824,93,342,19,811.6161980996152,32.852643174956626,0,1,1,0,0
0.7378487789334879,773,273,49,983.4230008682835,17.214575642814225,2,0,0,1,1
0.32421436692952543,58,287,45,622.640617322401,72.41250315233577,3,0,1,0,1
7.914549316769239,696,450,50,435.99482154273227,9.504963695003449,4,1,1,0,1
0.9268503076106611,3956,1455,31,521.7967756494007,14.465073058919433,2,1,0,0,0
2.691473473055468,1182,948,41,673.4393141891805,42.36038121259115,3,1,1,0,1
12.550647199510301,8050,554,36,791.1284047492928,78.89570076152262,6,0,1,0,1
0.7928927384865262,1157,1517,21,225.055047979807,4.400445354036728,1,1,0,0,0
13.188734113034734,1310,31,35,564.44618824584,124.22089314703237,5,1,1,1,1
6.196744694981183,807,421,41,480.5902769067983,244.43613204076277,3,1,0,0,1
0.7981199612665463,2201,599,23,938.1861935116021,144.46228357211334,1,1,1,1,0
0.12275670222450696,1117,572,19,412.5508575462074,27.794398856907353,0,0,0,1,0
1.6870942689459176,4927,1929,47,716.3766804903911,105.69489222780814,6,1,1,0,1
20.7300960342131,8080,490,52,615.1591550056673,73.76374703577461,4,1,0,0,1
3.117862740918648,1826,1841,38,775.8222881511643,58.00696408075936,5,1,1,0,1
0.34878644598435254,302,335,13,943.3743403719579,214.93471689050966,0,0,1,1,0
0.7076814972798441,2288,871,20,545.2303014643807,36.256341014129866,0,1,0,0,0
4.596703708837189,5955,458,22,341.1254235270841,179.96877856118348,3,1,0,0,0
0.36059133780303576,2558,310,18,870.4214164454379,5.339988944947161,2,1,0,0,0
3.008895529813699,1664,722,30,462.34342185593505,71.88045802862942,0,1,1,0,0
0.2897385775989667,3629,768,27,630.2883518814525,51.441492651775334,1,1,0,0,0
19.526040908818825,5712,152,52,736.435909511929,43.16640810944099,2,1,1,0,1
4.532758028825396,51,1159,55,300.01248831749444,297.5786806950145,2,1,0,0,1
0.2647768467245524,7278,306,38,484.0979322400666,7.715230424547706,4,1,0,0,1
5.34598429133555,2976,456,24,644.5391841976998,24.576982075269026,0,1,0,0,0
0.8870367047495216,2095,21,23,474.73657865727995,18.84670187358951,2,1,0,0,0
2.629222439101149,603,397,24,959.7584160237864,70.73728591707129,0,1,0,0,0
4.450345191156689,1542,49,54,337.41900378067925,105.66308959056931,2,1,1,0,1
0.19430371622531675,2439,1057,16,763.2780663016472,125.49440589277638,0,1,0,0,0
0.22423149079829327,197,173,21,482.73948956638617,7.847605692828523,1,1,0,0,0
0.9696451334352563,2890,251,52,614.1806134478877,4.122890256538347,7,1,0,0,1
1.0546979456550387,1282,336,32,454.7220652483781,80.86960081560836,2,1,1,0,1
0.3251900689880859,6857,94,40,694.8934229976153,228.69295151517736,3,1,1,0,1
0.09630837945720028,2654,421,23,820.7395354372875,0.022587843538090437,0,1,0,0,0
17.788692780823144,953,106,36,704.080406746934,55.961697041778955,1,0,1,0,1
0.19146247485044085,1258,324,20,579.5257973198236,0.39634092742832605,2,0,1,0,0
1.4199832129277716,2546,1050,20,150.22464466665485,7.540793049617922,3,0,1,0,0
0.25255512021916876,1406,1676,21,642.9708682064373,24.242655772007833,0,1,1,0,0
1.4508080668454715,2274,1979,43,202.0418612177716,6.211010172689791,4,1,1,0,1
2.8799985773154195,500,318,26,794.1088049591145,26.066590725723216,2,0,1,0,0
5.5655955887634265,263,142,25,381.86058565642514,14.665293396315276,2,1,0,0,0
3.806018003299838,593,697,63,229.94283193025774,267.0706989467627,3,0,1,0,1
0.03394757915817008,211,2277,47,279.61277346046734,137.31453462098838,4,1,0,0,1
42.847978744537194,463,155,47,598.3871863910524,47.11093515236056,2,1,0,0,1
0.09790410118512907,1804,1817,21,427.7479765068336,19.019156041441647,1,0,1,0,0
0.9867833115774819,166,351,21,609.2668547556652,17.468913299913115,3,1,0,0,0
1.5489604770420018,269,22,14,341.8248816537457,40.3414835394438,0,1,0,0,0
4.4463178439890445,2849,439,26,742.1215307317691,80.96260661187056,2,1,0,0,0
10.39343487781461,624,3228,46,894.6635155320957,4.981868935778876,3,0,1,0,1
1.8800741200195394,1164,900,21,607.7667017660573,83.34112879967134,0,1,1,1,0
1.016997635678926,267,1321,23,391.4478127570967,4.459458702924532,0,1,0,0,0
10.791933043854735,336,634,42,330.29523380486035,80.2479736092927,4,1,1,0,1
4.066007504246515,818,63,17,431.2367333722905,10.197619010608015,0,1,0,0,0
4.109964759050152,8354,30,20,805.515995091868,134.89479329460562,1,1,0,0,0
2.529119604544868,2007,126,17,462.0675266822463,1.3912416360838957,2,1,0,1,0
0.6174301569002005,157,266,50,278.93901527185494,34.10177858781931,5,0,0,1,1
2.1278856719170625,2017,134,37,1112.0746823590564,55.395992102617996,6,1,0,0,1
3.9922822978544827,3565,167,44,909.265670031328,35.3309166925548,3,0,1,0,1
1.4066106695071943,2702,960,25,886.4641738296048,36.23089880164345,0,1,1,0,0
10.734022476889322,271,2036,38,458.00866938077104,62.38570734513298,7,1,0,0,1
0.5431890769914919,1088,63,13,748.4872570381601,11.625003482258014,0,1,0,0,0
2.1848077350134596,15070,125,15,408.6025328391877,37.08279303397346,0,1,1,0,0
0.9374485677912989,384,364,17,493.90329449003036,61.415134314764195,0,1,1,0,0
2.987603721811238,1759,324,14,714.1262187330187,13.605027289617718,0,1,0,0,0
0.43575072853098645,478,30,25,362.88446051392214,79.0770651311658,1,0,0,1,0
1.2949228731664408,256,10380,27,586.8139007242197,23.902087648502103,1,0,1,0,0
0.6559339888670539,702,884,40,328.0301559915847,89.2340907610506,5,1,0,0,1
0.4764894396552126,4059,604,33,766.6955194956222,185.2445204256894,2,1,0,0,0
5.472118218139226,4740,48,21,509.6157896080592,48.88456784102846,0,1,1,0,0
2.2791974324581448,409,563,67,618.9740311941796,132.26334370262862,5,1,0,0,1
4.469423105128832,668,111,18,633.7796903877478,9.85849852084652,2,1,0,1,0
4.4578461958193145,405,712,33,419.51269403257106,0.363727399204017,2,1,0,0,1
0.07963073491869281,97,562,14,466.92794455349366,7.067091702722476,1,1,0,0,0
3.1498959969821794,2441,425,22,426.05834625821825,54.249372072671484,0,0,1,0,0
0.10671061698257077,7654,653,27,89.82824044653609,34.87207063690976,2,1,0,0,0
